Degree,Features,9-fold Loss
1,"['Percentile10', 'RobustMeanAbsoluteDeviation', 'Skewness', 'ExcessKurtosis']",0.19374552131750591
1,"['ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'Min', 'CoefficientOfVariation']",0.19393284269630304
1,"['Max', 'Range', 'Min']",0.19400956540007175
1,"['Skewness', 'CoefficientOfVariation']",0.19408130616413877
1,"['Percentile10', 'ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'Skewness']",0.19420755549980223
1,"['ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'ExcessKurtosis', 'Min']",0.19421189003748296
1,"['Percentile10', 'Max', 'Range', 'ExcessKurtosis', 'Min']",0.1942412664879875
1,"['Percentile10', 'ShiftedRootMeanSquaredIntensity', 'Skewness', 'ExcessKurtosis', 'Min']",0.1942873444877905
1,"['Percentile10', 'Range', 'IntensityEnergy']",0.1942890245700931
1,"['Percentile10', 'Max', 'Range', 'RobustMeanAbsoluteDeviation', 'ExcessKurtosis']",0.1944099616138217
1,"['Percentile10', 'Range', 'RobustMeanAbsoluteDeviation', 'ExcessKurtosis', 'Min']",0.19441309680301966
1,"['Percentile10', 'Max', 'RobustMeanAbsoluteDeviation', 'ExcessKurtosis', 'Min']",0.19441376191456342
1,"['Percentile10', 'ExcessKurtosis', 'Min']",0.19442844970852505
1,"['Percentile10', 'Skewness', 'IntensityEnergy']",0.19456190975349122
1,"['Percentile10', 'Max', 'ShiftedRootMeanSquaredIntensity', 'PearsonsMedianSkewness', 'IntensityEnergy']",0.1945640806397141
1,"['Skewness', 'PearsonsMedianSkewness', 'CoefficientOfVariation']",0.19456615402666644
1,"['RobustMeanAbsoluteDeviation', 'Min', 'CoefficientOfVariation', 'IntensityEnergy']",0.1946678020280117
1,"['RobustMeanAbsoluteDeviation', 'ExcessKurtosis', 'Min']",0.194679455154357
1,"['Percentile10', 'Skewness', 'ExcessKurtosis', 'Min', 'IntensityEnergy']",0.1947129024903534
1,"['Percentile10', 'Max', 'RobustMeanAbsoluteDeviation', 'ExcessKurtosis', 'IntensityEnergy']",0.19480697034930616
1,"['Max', 'ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'Skewness', 'ExcessKurtosis']",0.19482817606203695
1,"['ExcessKurtosis', 'Min', 'IntensityEnergy']",0.19488933461236183
1,"['Percentile10', 'RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'Min', 'CoefficientOfVariation']",0.19504428571182778
1,"['Percentile10', 'Range', 'Skewness', 'ExcessKurtosis']",0.1950501985976552
1,"['Percentile10', 'Max', 'Skewness']",0.19507106324619528
1,"['Min', 'IntensityEnergy']",0.1951070204259123
1,"['Percentile10', 'ShiftedRootMeanSquaredIntensity', 'Skewness']",0.1952356180224581
1,"['Percentile10', 'Max', 'Range', 'RobustMeanAbsoluteDeviation', 'Min']",0.19531045633309838
1,"['Percentile10', 'ExcessKurtosis', 'Min', 'CoefficientOfVariation']",0.19549323376579444
1,"['Percentile10', 'RobustMeanAbsoluteDeviation', 'Skewness']",0.19550616476962804
1,"['Percentile10', 'Range', 'Skewness']",0.19550688133994332
1,"['ShiftedRootMeanSquaredIntensity', 'Range', 'RobustMeanAbsoluteDeviation', 'Skewness', 'ExcessKurtosis']",0.19564038076089704
1,"['Max', 'RobustMeanAbsoluteDeviation', 'Skewness', 'PearsonsMedianSkewness', 'ExcessKurtosis']",0.19568187977920884
1,"['Percentile10', 'Max', 'RobustMeanAbsoluteDeviation', 'IntensityEnergy']",0.19570520651988044
1,"['Max', 'ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'Skewness']",0.19576865637226076
1,"['ExcessKurtosis', 'Min', 'CoefficientOfVariation', 'IntensityEnergy']",0.1957999486729122
1,"['Percentile10', 'ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'Min']",0.19582484706127654
1,"['Percentile10', 'Range', 'PearsonsMedianSkewness', 'Min']",0.19584987225901246
1,"['Percentile10', 'Max', 'PearsonsMedianSkewness', 'Min']",0.19585004939624273
1,"['Percentile10', 'Max', 'Range', 'PearsonsMedianSkewness']",0.1958512638843918
1,"['Percentile10', 'ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'Skewness', 'ExcessKurtosis']",0.19585172153135677
1,"['Max', 'Range', 'RobustMeanAbsoluteDeviation', 'Skewness', 'Min']",0.19587087112147317
1,"['RobustMeanAbsoluteDeviation', 'ExcessKurtosis', 'Min', 'IntensityEnergy']",0.19591395346947993
1,"['Max', 'Range', 'CoefficientOfVariation']",0.19606367977633596
1,"['Max', 'Min', 'CoefficientOfVariation']",0.19606520637644348
1,"['Range', 'Min', 'CoefficientOfVariation']",0.19606532948966945
1,"['Max', 'ShiftedRootMeanSquaredIntensity', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'IntensityEnergy']",0.19622059767651362
1,"['Max', 'Range', 'RobustMeanAbsoluteDeviation', 'CoefficientOfVariation', 'IntensityEnergy']",0.1963199983758592
1,"['Percentile10', 'Max', 'Skewness', 'ExcessKurtosis']",0.19632172107531018
1,"['Max', 'RobustMeanAbsoluteDeviation', 'Min', 'CoefficientOfVariation', 'IntensityEnergy']",0.1963238159427948
1,"['Range', 'RobustMeanAbsoluteDeviation', 'Min', 'CoefficientOfVariation', 'IntensityEnergy']",0.19632475318934817
1,"['PearsonsMedianSkewness', 'ExcessKurtosis', 'Min']",0.19635309262873607
1,"['Percentile10', 'Range', 'PearsonsMedianSkewness', 'CoefficientOfVariation', 'IntensityEnergy']",0.19653342441316748
1,"['Max', 'Range', 'RobustMeanAbsoluteDeviation', 'ExcessKurtosis', 'Min']",0.19655346963428183
1,"['Percentile10', 'Max', 'ShiftedRootMeanSquaredIntensity', 'ExcessKurtosis', 'IntensityEnergy']",0.19658634119828833
1,"['Percentile10', 'Min']",0.1967212767565506
1,"['PearsonsMedianSkewness', 'ExcessKurtosis', 'Min', 'IntensityEnergy']",0.19679046415519694
1,"['Percentile10', 'Skewness', 'Min', 'CoefficientOfVariation']",0.19681311003857127
1,"['Percentile10', 'RobustMeanAbsoluteDeviation', 'Min']",0.19689964714256425
1,"['Percentile10', 'Range', 'CoefficientOfVariation', 'IntensityEnergy']",0.19699035052031044
1,"['RobustMeanAbsoluteDeviation', 'Skewness', 'PearsonsMedianSkewness', 'IntensityEnergy']",0.19707315543847084
1,"['Max', 'Range', 'ExcessKurtosis', 'Min']",0.19709706417578932
1,"['ShiftedRootMeanSquaredIntensity', 'Range', 'RobustMeanAbsoluteDeviation', 'Skewness']",0.1971313161675235
1,"['Max', 'ShiftedRootMeanSquaredIntensity', 'CoefficientOfVariation', 'IntensityEnergy']",0.19713554882535209
1,"['RobustMeanAbsoluteDeviation', 'Min', 'CoefficientOfVariation']",0.1971716150567705
1,"['ShiftedRootMeanSquaredIntensity', 'PearsonsMedianSkewness', 'IntensityEnergy']",0.1972499745597631
1,"['ShiftedRootMeanSquaredIntensity', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'IntensityEnergy']",0.19728956044405743
1,"['ShiftedRootMeanSquaredIntensity', 'Range', 'PearsonsMedianSkewness', 'IntensityEnergy']",0.19737643945333969
1,"['Percentile10', 'RobustMeanAbsoluteDeviation', 'ExcessKurtosis', 'Min']",0.19743278414373908
1,"['Percentile10', 'ShiftedRootMeanSquaredIntensity', 'PearsonsMedianSkewness', 'CoefficientOfVariation', 'IntensityEnergy']",0.19751060579689173
1,"['Percentile10', 'ShiftedRootMeanSquaredIntensity', 'Range', 'Skewness']",0.1975130921604313
1,"['ShiftedRootMeanSquaredIntensity', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'Min']",0.19753464894502507
1,"['Max', 'Range', 'ExcessKurtosis', 'CoefficientOfVariation']",0.1975732846912091
1,"['Max', 'ExcessKurtosis', 'Min', 'CoefficientOfVariation']",0.1975772907137595
1,"['Range', 'ExcessKurtosis', 'Min', 'CoefficientOfVariation']",0.19757754074393927
1,"['Percentile10', 'ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'Skewness', 'Min']",0.19767156569318012
1,"['ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'Min', 'CoefficientOfVariation']",0.19782061431581202
1,"['Skewness', 'PearsonsMedianSkewness', 'Min']",0.19806132328437442
1,"['Max', 'PearsonsMedianSkewness', 'CoefficientOfVariation']",0.19807962820845898
1,"['RobustMeanAbsoluteDeviation', 'ExcessKurtosis', 'Min', 'CoefficientOfVariation']",0.19815223758070577
1,"['RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'Min', 'IntensityEnergy']",0.19816826513068564
1,"['Percentile10', 'Skewness', 'Min', 'IntensityEnergy']",0.1982199635268388
1,"['ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'Min', 'IntensityEnergy']",0.19830170397265381
1,"['Percentile10', 'RobustMeanAbsoluteDeviation', 'Min', 'IntensityEnergy']",0.19833123999115046
1,"['Percentile10', 'ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'Min', 'IntensityEnergy']",0.19836922297318133
1,"['RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'Min']",0.1983911892107449
1,"['RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'Min']",0.198399201450192
1,"['Percentile10', 'ExcessKurtosis', 'Min', 'IntensityEnergy']",0.1984852553479301
1,"['Percentile10', 'ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'Min', 'CoefficientOfVariation']",0.19854861021287976
1,"['Percentile10', 'Range', 'RobustMeanAbsoluteDeviation', 'Skewness', 'ExcessKurtosis']",0.198558800170105
1,"['Max', 'RobustMeanAbsoluteDeviation', 'Skewness', 'PearsonsMedianSkewness', 'IntensityEnergy']",0.19858865518814064
1,"['ShiftedRootMeanSquaredIntensity', 'ExcessKurtosis', 'Min']",0.1985928694762839
1,"['Percentile10', 'Range', 'PearsonsMedianSkewness', 'IntensityEnergy']",0.1986176336384067
1,"['Percentile10', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'Min']",0.19868098450404081
1,"['Percentile10', 'Range', 'RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'Min']",0.19871527470537595
1,"['Percentile10', 'Max', 'Range', 'RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness']",0.1987153716885233
1,"['Percentile10', 'Max', 'RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'Min']",0.198716160305478
1,"['ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'ExcessKurtosis', 'Min', 'CoefficientOfVariation']",0.198765257129324
1,"['Percentile10', 'RobustMeanAbsoluteDeviation', 'Min', 'CoefficientOfVariation']",0.19881284699886934
1,"['ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'ExcessKurtosis', 'Min', 'IntensityEnergy']",0.19881285295795867
1,"['Percentile10', 'RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'CoefficientOfVariation', 'IntensityEnergy']",0.1988157856848754
1,"['Max', 'Range', 'RobustMeanAbsoluteDeviation', 'Min']",0.198881824104945
1,"['RobustMeanAbsoluteDeviation', 'Skewness', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'IntensityEnergy']",0.19896656905939614
1,"['Percentile10', 'ExcessKurtosis', 'IntensityEnergy']",0.1990206958796357
1,"['Max', 'Range', 'PearsonsMedianSkewness', 'ExcessKurtosis']",0.19912850621790718
1,"['Max', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'Min']",0.1991299572154684
1,"['Range', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'Min']",0.19913019331808718
1,"['Percentile10', 'Max', 'RobustMeanAbsoluteDeviation', 'Skewness']",0.19917583444706263
1,"['ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'Min', 'CoefficientOfVariation', 'IntensityEnergy']",0.19924263584422994
1,"['Percentile10', 'Max', 'RobustMeanAbsoluteDeviation', 'Skewness', 'ExcessKurtosis']",0.19929123588062547
1,"['Percentile10', 'ShiftedRootMeanSquaredIntensity', 'Skewness', 'ExcessKurtosis']",0.19931442767269691
1,"['RobustMeanAbsoluteDeviation', 'ExcessKurtosis', 'Min', 'CoefficientOfVariation', 'IntensityEnergy']",0.1993247162124444
1,"['Percentile10', 'ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'ExcessKurtosis', 'Min']",0.19935786254549653
1,"['ShiftedRootMeanSquaredIntensity', 'Min']",0.19938564545789494
1,"['ShiftedRootMeanSquaredIntensity', 'ExcessKurtosis', 'Min', 'CoefficientOfVariation']",0.19943042252195914
1,"['Max', 'RobustMeanAbsoluteDeviation', 'IntensityEnergy']",0.1994503870257442
1,"['Percentile10', 'Max', 'Range', 'RobustMeanAbsoluteDeviation', 'CoefficientOfVariation']",0.19945578658799032
1,"['Percentile10', 'Max', 'RobustMeanAbsoluteDeviation', 'Min', 'CoefficientOfVariation']",0.19946184292443156
1,"['Percentile10', 'Range', 'RobustMeanAbsoluteDeviation', 'Min', 'CoefficientOfVariation']",0.1994635521826539
1,"['Max', 'Range', 'PearsonsMedianSkewness']",0.19954515285198138
1,"['Max', 'PearsonsMedianSkewness', 'Min']",0.19954589010317725
1,"['Range', 'PearsonsMedianSkewness', 'Min']",0.19954612626530818
1,"['Skewness', 'PearsonsMedianSkewness', 'Min', 'CoefficientOfVariation']",0.1996898800597185
1,"['ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'Min']",0.19980002526529378
1,"['Percentile10', 'RobustMeanAbsoluteDeviation', 'ExcessKurtosis', 'Min', 'IntensityEnergy']",0.1998111169524472
1,"['RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'CoefficientOfVariation']",0.1998542991793176
1,"['Percentile10', 'Max', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'Min']",0.19988901340961374
1,"['Percentile10', 'Range', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'Min']",0.19988902538864203
1,"['Percentile10', 'Max', 'Range', 'PearsonsMedianSkewness', 'ExcessKurtosis']",0.1998891103534643
1,"['PearsonsMedianSkewness', 'ExcessKurtosis', 'Min', 'CoefficientOfVariation']",0.1998956465468368
1,"['Percentile10', 'Range', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'IntensityEnergy']",0.19995663598749505
1,"['Percentile10', 'RobustMeanAbsoluteDeviation', 'IntensityEnergy']",0.2000240844037501
1,"['Percentile10', 'Max', 'RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'IntensityEnergy']",0.2000673774309369
1,"['Max', 'Range', 'RobustMeanAbsoluteDeviation']",0.200082719922602
1,"['Max', 'RobustMeanAbsoluteDeviation', 'Min']",0.2000857122264494
1,"['Range', 'RobustMeanAbsoluteDeviation', 'Min']",0.20008684513712108
1,"['Percentile10', 'Max', 'ShiftedRootMeanSquaredIntensity', 'Skewness']",0.2000883990746002
1,"['ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'IntensityEnergy']",0.2001177096585258
1,"['Percentile10', 'ShiftedRootMeanSquaredIntensity', 'PearsonsMedianSkewness', 'CoefficientOfVariation']",0.20018387762213796
1,"['Range', 'PearsonsMedianSkewness', 'CoefficientOfVariation']",0.20018836151221012
1,"['Percentile10', 'Max', 'ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'Skewness']",0.20023539141972768
1,"['Min', 'CoefficientOfVariation', 'IntensityEnergy']",0.20024952257065487
1,"['Percentile10', 'RobustMeanAbsoluteDeviation', 'Min', 'CoefficientOfVariation', 'IntensityEnergy']",0.20027316451879487
1,"['Range', 'PearsonsMedianSkewness', 'CoefficientOfVariation', 'IntensityEnergy']",0.20031901356168583
1,"['Max', 'Range', 'RobustMeanAbsoluteDeviation', 'ExcessKurtosis']",0.20032789548578828
1,"['Range', 'RobustMeanAbsoluteDeviation', 'ExcessKurtosis', 'Min']",0.20033314597452076
1,"['Max', 'RobustMeanAbsoluteDeviation', 'ExcessKurtosis', 'Min']",0.20033354319473684
1,"['ShiftedRootMeanSquaredIntensity', 'CoefficientOfVariation', 'IntensityEnergy']",0.20038897931635472
1,"['Percentile10', 'ShiftedRootMeanSquaredIntensity', 'Range', 'Skewness', 'ExcessKurtosis']",0.200438347837155
1,"['ShiftedRootMeanSquaredIntensity', 'Range', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'IntensityEnergy']",0.20043890457225325
1,"['Percentile10', 'IntensityEnergy']",0.2004748606403928
1,"['Percentile10', 'ExcessKurtosis']",0.20054750606576782
1,"['Percentile10', 'Min', 'CoefficientOfVariation']",0.20059209239326553
1,"['Percentile10', 'ShiftedRootMeanSquaredIntensity', 'Range', 'IntensityEnergy']",0.2006866324334549
1,"['ShiftedRootMeanSquaredIntensity', 'ExcessKurtosis', 'CoefficientOfVariation', 'IntensityEnergy']",0.20072465424115551
1,"['RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'Min', 'IntensityEnergy']",0.20085604275116198
1,"['Percentile10', 'ShiftedRootMeanSquaredIntensity', 'Range', 'RobustMeanAbsoluteDeviation', 'Skewness']",0.20086966337824885
1,"['Skewness', 'Min']",0.20086999652945212
1,"['Max', 'Range', 'Min', 'CoefficientOfVariation']",0.20095246512958426
1,"['Max', 'Range', 'RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'ExcessKurtosis']",0.2009757248805434
1,"['Max', 'RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'Min']",0.20097821611371394
1,"['Range', 'RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'Min']",0.2009796741295414
1,"['ShiftedRootMeanSquaredIntensity', 'PearsonsMedianSkewness', 'CoefficientOfVariation']",0.20103468670695004
1,"['Percentile10', 'Max', 'ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'IntensityEnergy']",0.20106230039703105
1,"['Percentile10', 'Max', 'Range', 'PearsonsMedianSkewness', 'Min']",0.20109340720444155
1,"['Percentile10', 'ExcessKurtosis', 'CoefficientOfVariation', 'IntensityEnergy']",0.20113478284519207
1,"['Percentile10', 'Min', 'IntensityEnergy']",0.20116733194139547
1,"['Max', 'RobustMeanAbsoluteDeviation']",0.20126783817887817
1,"['Max', 'RobustMeanAbsoluteDeviation', 'ExcessKurtosis', 'IntensityEnergy']",0.20127118906696304
1,"['ShiftedRootMeanSquaredIntensity', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'CoefficientOfVariation', 'IntensityEnergy']",0.2012985770448843
1,"['Percentile10', 'RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'IntensityEnergy']",0.20137821082524102
1,"['Max', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'CoefficientOfVariation']",0.2014029874802035
1,"['Max', 'ShiftedRootMeanSquaredIntensity', 'ExcessKurtosis', 'CoefficientOfVariation', 'IntensityEnergy']",0.20146526213931923
1,"['Percentile10', 'Range', 'RobustMeanAbsoluteDeviation', 'Skewness']",0.20148987832093537
1,"['Percentile10', 'Range', 'RobustMeanAbsoluteDeviation', 'IntensityEnergy']",0.2015021056471955
1,"['Max', 'ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'IntensityEnergy']",0.2015463929946493
1,"['Percentile10', 'ShiftedRootMeanSquaredIntensity', 'PearsonsMedianSkewness', 'Min', 'CoefficientOfVariation']",0.20164914496090355
1,"['Percentile10', 'ShiftedRootMeanSquaredIntensity', 'Range', 'PearsonsMedianSkewness', 'IntensityEnergy']",0.2016532077164121
1,"['Percentile10', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'IntensityEnergy']",0.20174199182269983
1,"['Percentile10', 'Range', 'RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'IntensityEnergy']",0.2018178809201387
1,"['ShiftedRootMeanSquaredIntensity', 'Range', 'IntensityEnergy']",0.20183009449776287
1,"['Percentile10', 'Range', 'ExcessKurtosis', 'IntensityEnergy']",0.20183605290423928
1,"['Max', 'ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'ExcessKurtosis', 'IntensityEnergy']",0.20184866211139335
1,"['ShiftedRootMeanSquaredIntensity', 'ExcessKurtosis', 'Min', 'IntensityEnergy']",0.20188872477924383
1,"['Percentile10', 'ExcessKurtosis', 'Min', 'CoefficientOfVariation', 'IntensityEnergy']",0.20192010114068973
1,"['Max', 'ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'IntensityEnergy']",0.20193991411663154
1,"['Max', 'Range', 'ExcessKurtosis', 'Min', 'CoefficientOfVariation']",0.20195208561939543
1,"['ShiftedRootMeanSquaredIntensity', 'PearsonsMedianSkewness', 'Min']",0.20206165539676316
1,"['Percentile10', 'RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'Min']",0.20209547555206686
1,"['ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'Min']",0.20211827884909722
1,"['ShiftedRootMeanSquaredIntensity', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'CoefficientOfVariation']",0.20228056157509125
1,"['Percentile10', 'RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'Min', 'IntensityEnergy']",0.20234236513341297
1,"['Percentile10', 'RobustMeanAbsoluteDeviation', 'ExcessKurtosis', 'Min', 'CoefficientOfVariation']",0.20245839869223822
1,"['Percentile10', 'ShiftedRootMeanSquaredIntensity', 'PearsonsMedianSkewness', 'IntensityEnergy']",0.20247045565288052
1,"['PearsonsMedianSkewness', 'Min']",0.20248252214718498
1,"['Percentile10', 'CoefficientOfVariation']",0.20255598996699045
1,"['Percentile10', 'Max', 'PearsonsMedianSkewness', 'CoefficientOfVariation']",0.20266711714347474
1,"['PearsonsMedianSkewness', 'Min', 'IntensityEnergy']",0.20270880626497215
1,"['Max', 'RobustMeanAbsoluteDeviation', 'Skewness']",0.20271494914996563
1,"['RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'Min', 'CoefficientOfVariation']",0.20275546008069012
1,"['Percentile10', 'RobustMeanAbsoluteDeviation', 'CoefficientOfVariation', 'IntensityEnergy']",0.20276342825058805
1,"['Percentile10', 'Max', 'ShiftedRootMeanSquaredIntensity', 'Skewness', 'ExcessKurtosis']",0.20287139727297446
1,"['ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'IntensityEnergy']",0.20302238959243166
1,"['Percentile10', 'PearsonsMedianSkewness', 'Min']",0.20309316031754363
1,"['ShiftedRootMeanSquaredIntensity', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'Min', 'IntensityEnergy']",0.20310159318026513
1,"['Percentile10', 'ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'Min']",0.20317609947752469
1,"['PearsonsMedianSkewness', 'ExcessKurtosis', 'CoefficientOfVariation']",0.20323184141626263
1,"['Range', 'Skewness', 'PearsonsMedianSkewness', 'IntensityEnergy']",0.20324463798154704
1,"['Skewness', 'Min', 'CoefficientOfVariation']",0.2033908572214917
1,"['ShiftedRootMeanSquaredIntensity', 'Range', 'CoefficientOfVariation', 'IntensityEnergy']",0.20344312031564116
1,"['Percentile10', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'Min', 'IntensityEnergy']",0.2034468526087438
1,"['Percentile10', 'ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'IntensityEnergy']",0.20350169877391713
1,"['RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'CoefficientOfVariation']",0.20353230889160118
1,"['Percentile10', 'ShiftedRootMeanSquaredIntensity', 'Min']",0.2036317395072028
1,"['Max', 'RobustMeanAbsoluteDeviation', 'ExcessKurtosis']",0.20363627997058106
1,"['Percentile10', 'ShiftedRootMeanSquaredIntensity', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'CoefficientOfVariation']",0.20366603731556845
1,"['Range', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'CoefficientOfVariation', 'IntensityEnergy']",0.203683058934694
1,"['Percentile10', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'CoefficientOfVariation']",0.2037272699803208
1,"['Percentile10', 'ShiftedRootMeanSquaredIntensity', 'ExcessKurtosis', 'Min']",0.20377611433711731
1,"['Percentile10', 'RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'Min']",0.20378207630449954
1,"['PearsonsMedianSkewness', 'CoefficientOfVariation']",0.20391031948456895
1,"['ShiftedRootMeanSquaredIntensity', 'ExcessKurtosis', 'Min', 'CoefficientOfVariation', 'IntensityEnergy']",0.20396546692828885
1,"['Percentile10', 'PearsonsMedianSkewness', 'CoefficientOfVariation']",0.20402614797442434
1,"['ShiftedRootMeanSquaredIntensity', 'ExcessKurtosis']",0.20405108991346324
1,"['Percentile10', 'CoefficientOfVariation', 'IntensityEnergy']",0.2041064035566179
1,"['RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'Min', 'CoefficientOfVariation']",0.2041787617236674
1,"['Percentile10', 'ShiftedRootMeanSquaredIntensity', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'IntensityEnergy']",0.20423334786902378
1,"['Range', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'CoefficientOfVariation']",0.20425549857427838
1,"['ShiftedRootMeanSquaredIntensity', 'Min', 'CoefficientOfVariation']",0.20430017198872139
1,"['Percentile10', 'RobustMeanAbsoluteDeviation', 'ExcessKurtosis', 'IntensityEnergy']",0.20438712635582645
1,"['Percentile10', 'ShiftedRootMeanSquaredIntensity', 'Range', 'CoefficientOfVariation', 'IntensityEnergy']",0.20442661724260353
1,"['Max', 'ShiftedRootMeanSquaredIntensity', 'PearsonsMedianSkewness', 'CoefficientOfVariation']",0.20446159063856417
1,"['Percentile10', 'ExcessKurtosis', 'CoefficientOfVariation']",0.2044898855952313
1,"['Percentile10', 'Min', 'CoefficientOfVariation', 'IntensityEnergy']",0.2045610456660603
1,"['ShiftedRootMeanSquaredIntensity', 'PearsonsMedianSkewness', 'Min', 'IntensityEnergy']",0.20456175352614211
1,"['ShiftedRootMeanSquaredIntensity', 'Range', 'RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'IntensityEnergy']",0.20464799420162805
1,"['ShiftedRootMeanSquaredIntensity', 'Min', 'IntensityEnergy']",0.20465019739517656
1,"['ShiftedRootMeanSquaredIntensity', 'RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'ExcessKurtosis']",0.2046698540937735
1,"['Percentile10', 'RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'ExcessKurtosis', 'IntensityEnergy']",0.20467995232451777
1,"['Max', 'Range', 'RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness']",0.20478183566249702
1,"['Max', 'RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'Min']",0.2047827769098279
1,"['Range', 'RobustMeanAbsoluteDeviation', 'PearsonsMedianSkewness', 'Min']",0.20478309856586957
